order_date,time,aging,customer_id,gender,device_type,customer_login_type,product_category,product,sales,quantity,discount,profit,shipping_cost,order_priority,payment_method
2018-12-22,17:23:21,7,13198,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,21.3,2.1,Medium,credit_card
2018-05-02,07:08:01,10,11439,Male,Web,Member,Fashion,Casula Shoes,122,2,0.4,37.1,3.7,Medium,money_order
2018-01-22,13:39:48,5,58553,Female,Web,Member,Fashion,Running Shoes,224,1,0.5,137.3,13.7,Critical,money_order
2018-05-16,15:21:50,3,32198,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,98.9,9.9,Critical,e_wallet
2018-11-20,18:55:21,7,53284,Male,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,High,credit_card
2018-02-07,21:52:13,10,49448,Male,Web,Member,Fashion,Titak watch,228,3,0.5,127.5,12.7,High,credit_card
2018-03-23,13:37:52,8,39542,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,75.8,7.6,Critical,money_order
2018-03-22,00:50:48,7,16358,Female,Web,Member,Fashion,T - Shirts,248,3,0.5,160.6,16.1,Medium,credit_card
2018-04-03,00:18:41,7,39024,Male,Web,Member,Fashion,Shirts,196,2,0.5,112.1,11.2,Critical,credit_card
2018-05-07,23:01:29,3,38109,Male,Web,Member,Fashion,Jeans,218,1,0.5,129.3,12.9,Medium,money_order
2018-12-12,10:59:12,10,54766,Male,Web,Member,Fashion,Suits,109,2,0.5,22.5,2.2,Critical,money_order
2018-12-30,09:47:28,5,32281,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,21.3,2.1,High,credit_card
2018-11-01,00:29:18,3,45817,Male,Web,Member,Fashion,Casula Shoes,122,5,0.5,35.9,3.6,Medium,credit_card
2018-02-22,11:16:39,5,18204,Female,Web,Member,Fashion,Running Shoes,224,1,0.5,137.3,13.7,Critical,credit_card
2018-06-26,13:47:09,9,32474,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,122.4,12.2,Medium,credit_card
2018-07-20,17:46:35,7,57073,Male,Web,Member,Fashion,Sneakers,62,2,0.5,31,3.1,Medium,credit_card
2018-04-23,21:49:37,5,59970,Male,Web,Member,Fashion,Titak watch,228,3,0.5,113.8,11.4,Medium,credit_card
2018-07-26,17:49:11,2,39091,Male,Web,Member,Fashion,Fossil Watch,159,3,0.5,55.2,5.5,Medium,credit_card
2018-12-19,19:37:39,9,25256,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,145.7,14.6,High,credit_card
2018-03-03,23:51:39,3,45858,Male,Web,Member,Fashion,Shirts,196,2,0.4,108.2,10.8,High,credit_card
2018-07-01,09:34:04,5,26742,Male,Web,Member,Fashion,Jeans,218,1,0.5,111.8,11.2,Medium,credit_card
2018-09-25,11:30:10,6,26286,Female,Web,Member,Fashion,Suits,109,5,0.5,1.8,0.2,High,credit_card
2018-09-15,22:48:48,4,16465,Female,Web,Member,Fashion,Sports Wear,85,1,0.5,21.3,2.1,Medium,money_order
2018-11-20,21:37:23,9,46821,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,17.6,1.8,Medium,money_order
2018-05-30,19:37:02,1,20172,Female,Web,Member,Fashion,Running Shoes,224,1,0.4,126.1,12.6,Medium,credit_card
2018-02-05,19:16:50,3,33872,Male,Web,Member,Fashion,Formal Shoes,213,3,0.4,107.4,10.7,Medium,credit_card
2018-04-28,12:34:35,5,45430,Male,Web,Member,Fashion,Sneakers,62,2,0.4,31,3.1,Medium,credit_card
2018-11-10,17:25:40,3,51351,Male,Web,Member,Fashion,Titak watch,228,1,0.4,143.4,14.3,High,credit_card
2018-10-25,13:54:11,3,50924,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,59.9,6,Medium,money_order
2018-05-20,14:26:45,2,53848,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,158.1,15.8,Medium,credit_card
2018-12-10,09:52:21,9,50040,Male,Web,Member,Fashion,Shirts,196,5,0.5,67,6.7,High,credit_card
2018-05-20,17:07:44,4,50307,Male,Web,Member,Fashion,Jeans,218,3,0.5,118.4,11.8,Medium,credit_card
2018-12-04,19:53:56,2,54221,Male,Web,Member,Fashion,Suits,109,1,0.4,20.3,2,High,credit_card
2018-12-27,12:43:20,4,53722,Female,Web,Member,Fashion,Sports Wear,85,1,0.5,0.8,0.1,High,credit_card
2018-10-22,12:06:16,7,53575,Female,Web,Member,Fashion,Casula Shoes,122,1,0.5,35.9,3.6,Medium,credit_card
2018-06-30,09:49:33,8,31953,Male,Web,Member,Fashion,Running Shoes,224,1,0.4,135,13.5,High,credit_card
2018-07-25,20:51:07,6,59219,Male,Web,Member,Fashion,Formal Shoes,213,3,0.5,101.1,10.1,High,credit_card
2018-08-03,08:34:52,7,26133,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,High,credit_card
2018-05-16,01:42:58,3,13024,Male,Web,Member,Fashion,Titak watch,228,1,0.5,120.6,12.1,Medium,credit_card
2018-05-07,14:21:03,1,43561,Male,Web,Member,Fashion,Fossil Watch,159,5,0.4,47.2,4.7,High,credit_card
2018-05-06,14:12:27,10,58438,Male,Web,Member,Fashion,T - Shirts,248,2,0.5,153.1,15.3,High,money_order
2018-07-04,19:19:21,5,19526,Male,Web,Member,Fashion,Shirts,196,3,0.5,86.6,8.7,Critical,money_order
2018-11-17,22:02:13,6,35822,Male,Web,Member,Fashion,Jeans,218,5,0.4,116.2,11.6,High,money_order
2018-07-07,08:46:56,1,25158,Male,Web,Member,Fashion,Suits,109,5,0.5,1.8,0.2,High,credit_card
2018-04-06,14:17:00,2,19500,Male,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,High,credit_card
2018-06-15,12:36:28,1,35288,Female,Web,Member,Fashion,Casula Shoes,122,2,0.5,29.8,3,High,credit_card
2018-12-12,11:55:42,6,37489,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,121.6,12.2,High,credit_card
2018-07-10,16:31:45,8,44951,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,126.6,12.7,High,money_order
2018-05-08,20:28:49,8,20924,Male,Web,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,Medium,credit_card
2018-07-06,14:51:37,8,30645,Male,Web,Member,Fashion,Titak watch,228,2,0.5,134.3,13.4,Critical,credit_card
2018-12-13,21:15:56,7,46391,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,53.6,5.4,High,money_order
2018-09-05,17:27:01,1,43539,Female,Web,Member,Fashion,T - Shirts,248,3,0.4,153.1,15.3,High,e_wallet
2018-11-12,16:08:03,1,25050,Male,Web,Member,Fashion,Shirts,196,3,0.4,104.2,10.4,Medium,credit_card
2018-08-18,11:02:12,8,11571,Female,Web,Member,Fashion,Jeans,218,1,0.5,127.1,12.7,Critical,credit_card
2018-08-05,20:31:24,9,15920,Male,Web,Member,Fashion,Suits,109,5,0.5,1.8,0.2,High,credit_card
2018-09-05,22:29:43,3,10556,Male,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,Medium,credit_card
2018-10-13,19:00:01,2,26041,Female,Web,Member,Fashion,Casula Shoes,122,1,0.5,40.8,4.1,High,e_wallet
2018-08-14,15:39:32,10,13989,Male,Web,Member,Fashion,Running Shoes,224,3,0.4,130.6,13.1,Medium,credit_card
2018-11-25,11:00:52,10,22592,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,124.5,12.4,High,money_order
2018-10-22,12:48:41,7,48572,Male,Web,Guest,Fashion,Sneakers,62,1,0.5,62,6.2,Critical,credit_card
2018-08-09,21:38:41,9,19327,Male,Web,Member,Fashion,Titak watch,228,2,0.4,138.9,13.9,High,money_order
2018-09-17,16:00:20,7,36605,Male,Web,Member,Fashion,Fossil Watch,159,2,0.4,66.3,6.6,Medium,e_wallet
2018-04-07,12:31:49,10,30111,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,130.8,13.1,High,credit_card
2018-12-21,21:44:40,6,17882,Male,Web,Member,Fashion,Shirts,196,1,0.4,100.3,10,Medium,credit_card
2018-11-07,11:56:01,7,32686,Male,Web,Member,Fashion,Jeans,218,1,0.5,135.8,13.6,Critical,credit_card
2018-10-20,02:49:42,9,35227,Female,Web,Member,Fashion,Suits,109,1,0.4,26.8,2.7,High,credit_card
2018-07-17,22:44:42,4,49080,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,1.6,0.2,High,money_order
2018-10-18,15:20:40,1,58424,Male,Web,Member,Fashion,Casula Shoes,122,5,0.4,29.8,3,High,credit_card
2018-04-24,15:42:02,4,22847,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,121.6,12.2,High,credit_card
2018-10-25,18:04:43,10,32162,Male,Web,Member,Fashion,Formal Shoes,213,5,0.4,90.4,9,Medium,credit_card
2018-03-14,09:36:10,8,13896,Male,Web,Member,Fashion,Sneakers,62,2,0.5,31,3.1,High,credit_card
2018-09-18,20:42:34,7,21957,Male,Web,Member,Fashion,Titak watch,228,3,0.5,113.8,11.4,High,credit_card
2018-12-28,12:27:21,7,49091,Male,Web,Member,Fashion,Fossil Watch,159,3,0.4,69.5,6.9,Critical,credit_card
2018-08-13,01:52:28,6,38194,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,148.2,14.8,High,credit_card
2018-05-03,13:49:39,8,16207,Male,Web,Member,Fashion,Shirts,196,1,0.4,112.1,11.2,Medium,money_order
2018-07-24,18:52:42,5,11783,Female,Web,Member,Fashion,Jeans,218,5,0.5,83.5,8.4,Medium,credit_card
2018-05-13,14:53:33,3,29120,Male,Web,Member,Fashion,Suits,109,1,0.5,27.9,2.8,Medium,credit_card
2018-10-12,21:07:05,8,10026,Female,Web,Member,Fashion,Sports Wear,85,2,0.5,42.5,4.3,High,money_order
2018-01-21,18:47:03,9,41751,Male,Web,Member,Fashion,Casula Shoes,122,2,0.4,32.2,3.2,High,credit_card
2018-07-25,20:20:26,3,27460,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,130.6,13.1,High,credit_card
2018-11-14,19:45:18,9,52490,Female,Web,Member,Fashion,Formal Shoes,213,1,0.4,124.5,12.4,High,money_order
2018-06-22,15:54:09,3,47369,Female,Web,Member,Fashion,Sneakers,62,1,0.5,15.5,1.6,High,credit_card
2018-04-18,14:42:28,10,47043,Male,Web,Member,Fashion,Titak watch,228,5,0.5,113.8,11.4,Medium,credit_card
2018-11-13,13:33:06,3,41479,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,75.8,7.6,Critical,credit_card
2018-01-23,11:33:12,1,10606,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,118.4,11.8,High,credit_card
2018-02-06,22:12:52,7,24918,Male,Web,Member,Fashion,Shirts,196,2,0.5,96.4,9.6,High,credit_card
2018-10-16,16:02:47,7,53564,Male,Web,Member,Fashion,Jeans,218,1,0.5,94.4,9.4,Critical,debit_card
2018-04-28,22:46:02,2,33620,Male,Web,Member,Fashion,Suits,109,2,0.4,24.6,2.5,High,credit_card
2018-07-04,17:03:12,7,39673,Male,Web,Member,Fashion,Sports Wear,85,3,0.5,28.3,2.8,Critical,credit_card
2018-10-04,20:04:31,4,24519,Male,Web,Member,Fashion,Casula Shoes,122,5,0.4,17.6,1.8,High,money_order
2018-08-24,12:43:45,6,20310,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,130.6,13.1,High,credit_card
2018-09-29,20:57:27,5,18430,Male,Web,Member,Fashion,Formal Shoes,213,2,0.5,128.7,12.9,High,e_wallet
2018-05-10,13:49:40,4,14312,Male,Web,Member,Fashion,Sneakers,62,3,0.5,20.7,2.1,Medium,credit_card
2018-06-18,09:02:48,8,35036,Male,Web,Member,Fashion,Titak watch,228,3,0.5,113.8,11.4,High,credit_card
2018-03-11,23:19:47,2,28276,Male,Web,Member,Fashion,Fossil Watch,159,3,0.4,59.9,6,High,credit_card
2018-08-03,00:34:36,4,16486,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,138.2,13.8,High,credit_card
2018-09-25,08:38:18,10,52907,Male,Web,Member,Fashion,Shirts,196,2,0.5,96.4,9.6,Critical,credit_card
2018-04-19,16:20:52,2,19471,Male,Web,Guest,Fashion,Jeans,218,1,0.4,120.6,12.1,Medium,credit_card
2018-02-15,18:18:35,10,38561,Male,Web,Member,Fashion,Suits,109,1,0.4,24.6,2.5,High,e_wallet
2018-04-17,13:00:14,9,57843,Male,Web,Member,Fashion,Sports Wear,85,2,0.4,42.5,4.3,High,credit_card
2018-07-30,14:08:48,10,12422,Male,Web,Member,Fashion,Casula Shoes,122,1,0.4,32.2,3.2,High,money_order
2018-11-15,14:51:31,1,48971,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,117.1,11.7,Medium,credit_card
2018-12-02,23:51:51,10,39659,Female,Web,Member,Fashion,Formal Shoes,213,2,0.4,116,11.6,High,money_order
2018-04-25,12:31:59,10,10896,Male,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,High,money_order
2018-08-01,17:56:29,4,12418,Male,Web,Member,Fashion,Titak watch,228,3,0.5,141.2,14.1,High,credit_card
2018-11-10,12:44:46,3,16300,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,47.2,4.7,Critical,credit_card
2018-04-08,22:54:00,6,54562,Male,Web,Member,Fashion,T - Shirts,248,5,0.4,118.4,11.8,Medium,money_order
2018-07-21,21:42:21,5,58176,Male,Web,Member,Fashion,Shirts,196,1,0.4,84.6,8.5,Medium,credit_card
2018-11-07,10:19:43,6,29552,Female,Web,Member,Fashion,Jeans,218,1,0.5,94.4,9.4,Critical,money_order
2018-07-12,19:58:21,1,34621,Male,Web,Member,Fashion,Suits,109,5,0.4,18.1,1.8,High,credit_card
2018-12-05,19:12:05,10,28803,Female,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,High,credit_card
2018-09-04,12:20:47,5,14106,Female,Web,Member,Fashion,Casula Shoes,122,3,0.5,38.3,3.8,High,credit_card
2018-07-30,13:23:40,6,50026,Male,Web,Guest,Fashion,Running Shoes,224,5,0.4,121.6,12.2,Medium,money_order
2018-08-12,14:44:15,7,53882,Male,Web,Member,Fashion,Formal Shoes,213,5,0.5,101.1,10.1,High,e_wallet
2018-04-02,22:41:18,2,32388,Male,Web,Member,Fashion,Sneakers,62,1,0.5,15.5,1.6,Medium,credit_card
2018-05-17,16:44:40,8,36601,Female,Web,Member,Fashion,Titak watch,228,1,0.5,145.7,14.6,High,credit_card
2018-05-25,23:05:27,10,47655,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,47.2,4.7,High,credit_card
2018-07-09,21:08:20,9,55915,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,163,16.3,Medium,credit_card
2018-10-25,21:33:03,2,13315,Female,Web,Member,Fashion,Shirts,196,1,0.5,76.8,7.7,Medium,credit_card
2018-01-25,13:44:05,6,42194,Male,Web,Member,Fashion,Jeans,218,1,0.5,129.3,12.9,Medium,credit_card
2018-12-28,14:17:43,4,47441,Male,Web,Member,Fashion,Suits,109,3,0.5,25.7,2.6,Critical,credit_card
2018-09-24,15:55:40,9,36575,Male,Web,Member,Fashion,Sports Wear,85,3,0.5,2.5,0.2,High,e_wallet
2018-09-08,11:23:06,5,56977,Female,Web,Member,Fashion,Casula Shoes,122,1,0.5,38.3,3.8,Critical,debit_card
2018-02-20,18:34:24,1,14686,Female,Web,Member,Fashion,Running Shoes,224,3,0.5,110.4,11,Critical,money_order
2018-05-11,16:15:55,8,24057,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,122.4,12.2,High,credit_card
2018-05-09,22:14:40,2,42326,Male,Web,Member,Fashion,Sneakers,62,5,0.4,12.4,1.2,High,money_order
2018-05-11,21:59:22,4,29458,Male,Web,Member,Fashion,Titak watch,228,2,0.5,134.3,13.4,High,money_order
2018-04-24,10:42:23,2,39023,Male,Web,Member,Fashion,Fossil Watch,159,2,0.5,75.8,7.6,Medium,credit_card
2018-07-09,16:34:23,2,17856,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,160.6,16.1,Medium,credit_card
2018-12-21,13:04:09,4,20010,Female,Web,Member,Fashion,Shirts,196,3,0.5,110.1,11,High,money_order
2018-03-05,09:51:38,7,51841,Female,Web,Member,Fashion,Jeans,218,1,0.5,127.1,12.7,Critical,credit_card
2018-11-03,07:39:47,4,28240,Male,Web,Member,Fashion,Suits,109,1,0.5,7.2,0.7,Critical,credit_card
2018-04-25,22:02:58,1,58225,Female,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,Medium,money_order
2018-10-11,11:31:17,9,20838,Male,Web,Member,Fashion,Casula Shoes,122,5,0.4,29.8,3,High,money_order
2018-08-17,11:16:54,5,58246,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,132.8,13.3,Medium,credit_card
2018-02-01,00:18:40,4,18547,Female,Web,Member,Fashion,Formal Shoes,213,1,0.5,124.5,12.4,High,credit_card
2018-10-29,06:53:08,10,53325,Male,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,High,money_order
2018-12-02,14:16:43,1,38810,Male,Web,Member,Fashion,Titak watch,228,5,0.5,136.6,13.7,Medium,credit_card
2018-06-09,18:30:27,8,15799,Female,Web,Member,Fashion,Fossil Watch,159,3,0.5,74.2,7.4,Critical,credit_card
2018-09-01,14:44:33,5,19163,Male,Web,Member,Fashion,T - Shirts,248,2,0.4,148.2,14.8,Medium,credit_card
2018-09-11,10:45:08,7,34898,Male,Web,Member,Fashion,Shirts,196,1,0.5,106.2,10.6,High,credit_card
2018-12-28,12:37:51,3,52193,Female,Web,Member,Fashion,Jeans,218,3,0.5,118.4,11.8,High,credit_card
2018-07-12,17:59:14,7,54915,Male,Web,Member,Fashion,Suits,109,1,0.5,7.2,0.7,Medium,credit_card
2018-04-05,18:34:14,2,18336,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,21.3,2.1,High,credit_card
2018-08-12,07:28:18,7,59359,Male,Web,Member,Fashion,Casula Shoes,122,2,0.5,34.7,3.5,Medium,credit_card
2018-05-16,13:08:01,4,14638,Male,Web,Member,Fashion,Running Shoes,224,5,0.5,110.4,11,High,credit_card
2018-07-11,10:37:24,9,25198,Male,Web,Member,Fashion,Formal Shoes,213,5,0.4,90.4,9,Medium,credit_card
2018-05-05,11:11:25,1,39577,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,Critical,credit_card
2018-08-07,14:16:13,9,20047,Male,Web,Member,Fashion,Titak watch,228,1,0.5,141.2,14.1,Medium,credit_card
2018-05-26,09:19:13,8,44777,Male,Web,Member,Fashion,Fossil Watch,159,3,0.4,59.9,6,High,credit_card
2018-06-08,20:16:33,2,48681,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,165.5,16.6,Medium,credit_card
2018-11-30,20:47:58,5,53815,Male,Web,Member,Fashion,Shirts,196,5,0.4,76.8,7.7,Medium,credit_card
2018-09-29,17:19:05,10,21156,Male,Web,Member,Fashion,Jeans,218,5,0.4,94.4,9.4,Critical,credit_card
2018-05-06,21:09:38,5,16704,Male,Web,Member,Fashion,Suits,109,1,0.5,15.9,1.6,High,credit_card
2018-09-24,18:40:22,7,13937,Male,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,Critical,credit_card
2018-06-24,22:46:55,10,28022,Male,Web,Member,Fashion,Casula Shoes,122,2,0.4,37.1,3.7,High,debit_card
2018-01-12,19:00:46,1,42480,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,132.8,13.3,Medium,credit_card
2018-08-24,17:49:16,2,30307,Male,Web,Member,Fashion,Formal Shoes,213,5,0.4,111.7,11.2,High,money_order
2018-01-02,21:11:56,9,58610,Male,Web,Member,Fashion,Sneakers,62,3,0.4,20.7,2.1,Critical,credit_card
2018-02-06,13:08:36,4,46649,Male,Web,Member,Fashion,Titak watch,228,5,0.5,113.8,11.4,High,credit_card
2018-04-13,21:29:03,6,44705,Male,Web,Member,Fashion,Fossil Watch,159,2,0.4,72.6,7.3,Medium,credit_card
2018-05-24,21:02:39,9,44045,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,160.6,16.1,High,credit_card
2018-11-12,17:08:45,1,55885,Female,Web,Member,Fashion,Shirts,196,2,0.5,112.1,11.2,High,money_order
2018-06-24,17:53:23,10,26739,Female,Web,Member,Fashion,Jeans,218,1,0.5,131.5,13.1,High,credit_card
2018-12-17,15:49:23,5,56816,Male,Web,Member,Fashion,Suits,109,5,0.5,23.6,2.4,Medium,credit_card
2018-03-05,10:29:44,9,10790,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,4.2,0.4,High,money_order
2018-11-21,12:52:36,8,51741,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,27.4,2.7,High,credit_card
2018-09-27,01:10:50,6,50062,Male,Web,Member,Fashion,Running Shoes,224,3,0.5,123.8,12.4,High,money_order
2018-07-04,12:51:22,1,16272,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,116,11.6,High,credit_card
2018-10-25,07:38:14,7,54366,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,High,credit_card
2018-09-30,21:19:21,6,42542,Male,Web,Member,Fashion,Titak watch,228,5,0.5,113.8,11.4,Medium,credit_card
2018-04-26,23:47:31,7,12046,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,59.9,6,High,credit_card
2018-10-28,21:05:58,7,56037,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,118.4,11.8,High,credit_card
2018-06-19,19:23:27,2,16290,Female,Web,Member,Fashion,Shirts,196,3,0.5,110.1,11,High,credit_card
2018-04-26,18:01:54,9,35764,Male,Web,Member,Fashion,Jeans,218,1,0.4,129.3,12.9,High,money_order
2018-04-24,20:19:02,5,44384,Male,Web,Member,Fashion,Suits,109,5,0.4,7.2,0.7,Medium,credit_card
2018-07-25,10:04:44,7,39634,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,21.3,2.1,Medium,money_order
2018-06-28,09:53:36,5,40766,Male,Web,Member,Fashion,Casula Shoes,122,5,0.5,23.7,2.4,Medium,money_order
2018-07-03,14:07:10,7,39182,Female,Web,Member,Fashion,Running Shoes,224,1,0.4,108.2,10.8,High,e_wallet
2018-12-15,14:17:38,5,22286,Female,Web,Member,Fashion,Formal Shoes,213,5,0.5,79.8,8,Medium,credit_card
2018-09-23,14:36:17,2,58595,Male,Web,Member,Fashion,Sneakers,62,1,0.5,15.5,1.6,Medium,money_order
2018-03-11,17:06:43,10,36149,Male,Web,Member,Fashion,Titak watch,228,5,0.4,102.4,10.2,High,credit_card
2018-09-02,20:34:22,1,29093,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,77.4,7.7,Medium,credit_card
2018-09-07,18:08:31,3,24265,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,163,16.3,Medium,credit_card
2018-06-04,19:32:27,2,57876,Male,Web,Member,Fashion,Shirts,196,1,0.4,112.1,11.2,Critical,credit_card
2018-02-28,13:32:31,10,35685,Male,Web,Member,Fashion,Jeans,218,1,0.5,94.4,9.4,High,money_order
2018-07-10,11:08:51,4,38643,Male,Web,Member,Fashion,Suits,109,3,0.4,15.9,1.6,High,credit_card
2018-07-03,23:02:42,2,44286,Male,Web,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,Medium,credit_card
2018-11-17,14:09:53,3,19989,Female,Web,Member,Fashion,Casula Shoes,122,1,0.5,27.4,2.7,High,credit_card
2018-04-29,10:12:19,2,19560,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,137.3,13.7,High,money_order
2018-04-19,09:13:08,10,38592,Male,Web,Member,Fashion,Formal Shoes,213,2,0.5,128.7,12.9,High,money_order
2018-11-19,14:49:51,7,38854,Male,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,Medium,credit_card
2018-08-15,09:50:18,3,55466,Female,Web,Member,Fashion,Titak watch,228,3,0.5,141.2,14.1,High,credit_card
2018-10-11,11:17:23,2,51200,Male,Web,Member,Fashion,Fossil Watch,159,5,0.5,39.3,3.9,Medium,e_wallet
2018-04-24,10:38:00,4,38493,Female,Web,Member,Fashion,T - Shirts,248,5,0.5,130.8,13.1,High,credit_card
2018-02-19,15:14:08,1,27454,Male,Web,Member,Fashion,Shirts,196,2,0.5,96.4,9.6,Medium,credit_card
2018-12-07,16:10:11,2,24934,Male,Web,Member,Fashion,Jeans,218,1,0.5,131.5,13.1,Critical,credit_card
2018-03-02,20:45:44,8,16347,Male,Web,Member,Fashion,Suits,109,5,0.4,18.1,1.8,High,credit_card
2018-12-14,22:08:50,7,22140,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,2.5,0.2,Medium,money_order
2018-06-27,06:38:11,4,46272,Male,Web,Member,Fashion,Casula Shoes,122,3,0.5,31,3.1,Critical,debit_card
2018-07-20,16:35:57,8,29666,Female,Web,Member,Fashion,Running Shoes,224,3,0.5,110.4,11,High,money_order
2018-11-05,20:58:28,8,16536,Male,Web,Member,Fashion,Formal Shoes,213,2,0.5,128.7,12.9,Medium,credit_card
2018-11-17,12:04:48,10,31077,Male,Web,Guest,Fashion,Sneakers,62,1,0.5,15.5,1.6,Critical,debit_card
2018-09-28,00:12:06,2,25998,Male,Web,Member,Fashion,Titak watch,228,5,0.4,102.4,10.2,Medium,credit_card
2018-06-02,16:15:29,10,57665,Male,Web,Member,Fashion,Fossil Watch,159,3,0.4,59.9,6,High,credit_card
2018-07-30,22:16:09,9,28200,Male,Web,Member,Fashion,T - Shirts,248,2,0.5,143.2,14.3,High,debit_card
2018-11-20,21:50:59,4,12928,Female,Web,Member,Fashion,Shirts,196,1,0.4,84.6,8.5,High,credit_card
2018-07-04,07:14:25,9,18070,Female,Web,Member,Fashion,Jeans,218,5,0.5,105.3,10.5,High,money_order
2018-10-18,13:02:08,4,41674,Male,Web,Member,Fashion,Suits,109,3,0.5,12.7,1.3,High,money_order
2018-01-27,12:18:37,10,57065,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,0.8,0.1,High,money_order
2018-11-01,22:14:52,6,46926,Male,Web,Member,Fashion,Casula Shoes,122,1,0.4,22.5,2.2,Critical,credit_card
2018-08-24,08:53:44,5,29333,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,139.5,14,Medium,credit_card
2018-08-08,12:53:38,8,15380,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,98.9,9.9,High,money_order
2018-08-12,10:07:11,1,41141,Male,Web,Member,Fashion,Sneakers,62,1,0.5,15.5,1.6,Medium,credit_card
2018-10-19,14:39:44,10,30192,Female,Web,Member,Fashion,Titak watch,228,3,0.5,141.2,14.1,Medium,credit_card
2018-07-12,09:03:03,10,23771,Male,Web,Member,Fashion,Fossil Watch,159,3,0.4,69.5,6.9,Critical,credit_card
2018-09-20,15:31:00,10,50108,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,158.1,15.8,High,credit_card
2018-07-18,17:20:53,8,43155,Male,Web,Member,Fashion,Shirts,196,3,0.5,98.4,9.8,Medium,money_order
2018-09-02,19:37:23,10,13122,Male,Web,Member,Fashion,Jeans,218,3,0.4,111.8,11.2,High,credit_card
2018-06-06,09:26:03,7,54700,Female,Web,Member,Fashion,Suits,109,3,0.5,25.7,2.6,Medium,credit_card
2018-11-03,22:50:55,6,32647,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,3.3,0.3,High,credit_card
2018-08-18,17:02:17,7,53840,Male,Web,Member,Fashion,Casula Shoes,122,3,0.5,31,3.1,Medium,money_order
2018-06-30,09:54:19,8,53284,Female,Web,Member,Fashion,Running Shoes,224,5,0.5,132.8,13.3,Medium,credit_card
2018-06-04,21:00:25,2,14421,Male,Web,Member,Fashion,Formal Shoes,213,2,0.4,116,11.6,Medium,credit_card
